PageLocation,EventTimestamp,PageSequenceInSession,SessionNumber
https://www.cathaybk.com.tw/cathaybk/card/event/bonus_index.asp,2016-08-24 02:03:06.297000,16,32673617
https://www.cathaybk.com.tw/cathaybk/card/event/bonus/bonus_6.asp,2016-08-24 02:03:27.284000,17,32673617
https://www.cathaybk.com.tw/cathaybk/card/event/bonus_index.asp,2016-08-24 02:03:59.172000,18,32673617
https://www.cathaybk.com.tw/cathaybk/card/event/bonus/bonus_6.asp,2016-08-24 02:11:41.751000,19,32673617
https://www.cathaybk.com.tw/cathaybk/card/event/bonus_index.asp,2016-08-24 02:11:43.616000,20,32673617
https://www.cathaybk.com.tw/cathaybk/card/event/bonus/bonus_2.asp,2016-08-24 02:11:45.164000,21,32673617
https://www.cathaybk.com.tw/cathaybk/card/event/bonus_index.asp,2016-08-24 02:11:46.385000,22,32673617
https://www.cathaybk.com.tw/cathaybk/card/event/2016/card_news1050616.asp,2016-08-24 02:11:58.597000,23,32673617
https://www.cathaybk.com.tw/cathaybk/card/login_news_list.asp,2016-08-24 02:12:00.591000,24,32673617
https://www.cathaybk.com.tw/cathaybk/card/card/notice/notice_1.asp,2016-08-24 02:12:02.802000,25,32673617
https://www.cathaybk.com.tw/cathaybk/card/card/right/right_1.asp,2016-08-24 02:12:05.931000,26,32673617
https://www.cathaybk.com.tw/cathaybk/card/card/card_4.asp,2016-08-24 02:12:06.791000,27,32673617
https://www.cathaybk.com.tw/cathaybk/card/card/card.asp,2016-08-24 02:12:11.206000,28,32673617
https://www.cathaybk.com.tw/cathaybk/card/login_news_list.asp,2016-08-24 02:12:13.398000,29,32673617
https://www.cathaybk.com.tw/cathaybk/card/event/2016/card_news1050616.asp,2016-08-24 02:12:16.276000,30,32673617
https://www.cathaybk.com.tw/cathaybk/card/login_news_list.asp,2016-08-24 02:12:18.245000,31,32673617
https://www.cathaybk.com.tw/cathaybk/card/event/bill/add_1.asp,2016-08-24 02:03:21.325000,3,32673620
https://www.cathaybk.com.tw/cathaybk/card/event/bill/add_1.asp,2016-08-24 02:03:30.576000,4,32673620
https://www.cathaybk.com.tw/cathaybk/card/event/bill/add_1_3.asp,2016-08-24 02:03:34.394000,5,32673620
https://www.cathaybk.com.tw/cathaybk/card/event/bill/add_1.asp,2016-08-24 02:04:08.391000,6,32673620
https://www.cathaybk.com.tw/cathaybk/card/card/icard_1.asp,2016-08-24 02:04:47.297000,7,32673620
https://www.cathaybk.com.tw/cathaybk/house-index.asp,2016-08-24 02:05:20.281000,8,32673620
https://www.cathaybk.com.tw/cathaybk/other-stock.asp,2016-08-24 02:05:28.278000,9,32673620
https://www.cathaybk.com.tw/cathaybk/other-car.asp,2016-08-24 02:06:11.994000,10,32673620
https://www.cathaybk.com.tw/cathaybk/other-car.asp,2016-08-24 02:06:12.950000,11,32673620
https://www.cathaybk.com.tw/cathaybk/other-stock.asp,2016-08-24 02:06:21.672000,12,32673620
https://www.mybank.com.tw/MyBank/Home/Login,2016-08-24 02:08:38.101000,2,32673659
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 02:08:52.595000,3,32673659
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 02:08:56.880000,4,32673659
https://www.mybank.com.tw/MyBank/Home/Logout,2016-08-24 02:41:33.639000,5,32673659
https://www.cathaybk.com.tw/cathaybk/card/card/costco/earlybird_201602.html,2016-08-24 02:00:02.923000,70,32673672
https://www.cathaybk.com.tw/cathaybk/card/card/costco/index.html,2016-08-24 02:01:19.721000,71,32673672
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 02:01:21.465000,72,32673672
https://www.cathaybk.com.tw/cathaybk/card/card/costco/introduce.html,2016-08-24 02:02:09.833000,73,32673672
https://www.cathaybk.com.tw/cathaybk/card/event/bonus/bonus_1.asp,2016-08-24 02:07:36.775000,7,32673704
https://www.cathaybk.com.tw/cathaybk/card/event/2011/travel_1.asp,2016-08-24 02:08:33.292000,8,32673704
https://www.cathaybk.com.tw/cathaybk/card/card/right/right_1.asp,2016-08-24 02:08:46.894000,9,32673704
https://www.cathaybk.com.tw/cathaybk/card/card/right/right_7.asp,2016-08-24 02:09:17.367000,10,32673704
https://www.cathaybk.com.tw/cathaybk/GS/search.aspx?q=%BE%F7%B3%F5+%B0%B1%A8%AE&input.x=0&input.y=0,2016-08-24 02:21:32.388000,11,32673704
https://www.cathaybk.com.tw/cathaybk/card/event/2015/card_news1041216.asp,2016-08-24 02:21:39.503000,12,32673704
https://www.cathaybk.com.tw/cathaybk/GS/search.aspx?q=%BE%F7%B3%F5+%B0%B1%A8%AE&input.x=0&input.y=0,2016-08-24 02:27:46.256000,13,32673704
https://www.mybank.com.tw/MyBank/Home/Login?ReturnUrl=%2fMyBank%2fQuicklinks%2fHome,2016-08-24 02:17:29.404000,5,32673707
https://www.cathaybk.com.tw/cathaybk/OnlineLoan/creditcard/card_apply/Apply_Inp2.aspx,2016-08-24 02:01:06.800000,21,32673752
https://www.cathaybk.com.tw/cathaybk/credit-happytai.asp,2016-08-24 02:01:39.805000,22,32673752
https://www.cathaybk.com.tw/cathaybk/OnlineLoan_card_apply.asp,2016-08-24 02:01:40.795000,23,32673752
https://www.cathaybk.com.tw/cathaybk/OnlineLoan/creditcard/card_apply/Apply_Inp2.aspx#TOP,2016-08-24 02:01:41.450000,24,32673752
https://www.cathaybk.com.tw/cathaybk/OnlineLoan/creditcard/card_apply/Apply_Inp2.aspx,2016-08-24 02:02:08.320000,25,32673752
https://www.cathaybk.com.tw/cathaybk/OnlineLoan/creditcard/card_apply/Apply_Inp2.aspx,2016-08-24 02:02:11.802000,26,32673752
https://www.cathaybk.com.tw/cathaybk/OnlineLoan/creditcard/card_apply/Apply_Inp4.aspx,2016-08-24 02:04:08.560000,27,32673752
https://www.cathaybk.com.tw/cathaybk/OnlineLoan/creditcard/card_apply/Apply_Inp4.aspx,2016-08-24 02:04:46.560000,28,32673752
https://www.cathaybk.com.tw/cathaybk/OnlineLoan/creditcard/card_apply/Apply_Cfm.aspx,2016-08-24 02:07:11.193000,29,32673752
https://www.cathaybk.com.tw/cathaybk/OnlineLoan/creditcard/card_apply/Apply_Inp4.aspx,2016-08-24 02:07:49.190000,30,32673752
https://www.cathaybk.com.tw/cathaybk/OnlineLoan/creditcard/card_apply/Apply_Inp2.aspx,2016-08-24 02:07:51.796000,31,32673752
https://www.cathaybk.com.tw/cathaybk/OnlineLoan/creditcard/card_apply/Apply_Inp4.aspx,2016-08-24 02:07:59.303000,32,32673752
https://www.cathaybk.com.tw/cathaybk/OnlineLoan/creditcard/card_apply/Apply_Cfm.aspx,2016-08-24 02:08:03.518000,33,32673752
https://www.cathayholdings.com/bank/cathaybk/,2016-08-24 02:07:20.380000,11,32673816
https://www.cathayholdings.com/bank/cathaybk/,2016-08-24 02:07:21.243000,12,32673816
https://www.cathayholdings.com/bank/cathaybk/about_query01.asp,2016-08-24 02:07:25.734000,13,32673816
https://www.cathayholdings.com/bank/cathaybk/about_query01a.asp,2016-08-24 02:07:32.623000,14,32673816
app://com.cathaybk.mymobibank.android.app/TabBarActivity,2016-08-24 02:07:51.270000,2,32673853
app://com.cathaybk.mymobibank.android.app/LastestTabGroup,2016-08-24 02:07:51.136000,3,32673853
app://com.cathaybk.mymobibank.android.app/LastestActivity,2016-08-24 02:07:51.230000,4,32673853
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 02:00:45.967000,4,32673868
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 02:01:34.634000,5,32673868
https://www.mybank.com.tw/MyBank/Home/Logout,2016-08-24 02:11:56.464000,6,32673868
app://com.cathaybk.mmb.ios.app/國泰世華銀行,2016-08-24 02:02:23.292000,7,32673880
app://com.cathaybk.mmb.ios.app/國泰世華銀行,2016-08-24 02:11:57.740000,8,32673880
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout,2016-08-24 02:05:22.947000,6,32673896
https://www.mybank.com.tw/MyBank/Home/Login,2016-08-24 02:05:34.250000,7,32673896
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 02:05:47.172000,8,32673896
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout,2016-08-24 02:13:01.910000,9,32673896
https://www.mybank.com.tw/MyBank/Home/Login,2016-08-24 02:13:10.304000,10,32673896
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 02:13:21.564000,11,32673896
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout,2016-08-24 02:17:04.470000,12,32673896
https://www.mybank.com.tw/MyBank/Home/Login,2016-08-24 02:21:33.900000,13,32673896
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 02:21:47.151000,14,32673896
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout,2016-08-24 02:27:48.654000,15,32673896
https://www.cathaybk.com.tw/cathaybk/card/event/2016/Travel/20160607/card_news1050607_login02.asp,2016-08-24 02:01:26.506000,19,32673897
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout,2016-08-24 02:03:21.184000,20,32673897
https://www.mybank.com.tw/MyBank/Home/Logout,2016-08-24 02:05:59.828000,3,32673903
https://www.mybank.com.tw/MyBank/Home/Login?ReturnUrl=%2fMyBank%2fQuicklinks%2fHome,2016-08-24 02:17:21.471000,4,32673903
https://www.mybank.com.tw/MyBank/Home/Login?ReturnUrl=%2fMyBank%2fQuicklinks%2fHome,2016-08-24 02:17:22.925000,5,32673903
https://www.mybank.com.tw/MyBank/Quicklinks/Home/MyMobiBank,2016-08-24 02:00:56.701000,3,32673910
https://www.mybank.com.tw/MyBank/Quicklinks/Home/MyMobiBank,2016-08-24 02:02:19.109000,4,32673910
https://www.mybank.com.tw/mybank/home/MyMobiBank,2016-08-24 02:02:28.434000,5,32673910
https://www.mybank.com.tw/MyBank/Quicklinks/Home/MyMobiBank,2016-08-24 02:11:35.974000,6,32673910
https://www.mybank.com.tw/MyBank/MyMobiBank?ActionName=PNotice/P0206_PushSet_Set&system=I1&sysversion=9.3&udid=0BA33600-F8E8-4511-8209-C1F225ACECB7&appversion=5.3.28.1&DID=0BA33600-F8E8-4511-8209-C1F225ACECB7&PID=(null)&APPTYPE=I1,2016-08-24 02:11:54.386000,7,32673910
https://www.mybank.com.tw/mybank/home/MyMobiBank,2016-08-24 02:12:03.677000,8,32673910
https://www.mybank.com.tw/MyBank/MyMobiBank/AcctInq/B0101_DepInq,2016-08-24 02:12:36.965000,9,32673910
https://www.mybank.com.tw/MyBank/Quicklinks/AcctInq/B0103_TxnDtlInq?FunTxnAcno=0000007505307806,2016-08-24 02:12:57.169000,10,32673910
https://www.cathaybk.com.tw/cathaybk/card/event/2015/2015asia_miles/event.html,2016-08-24 02:03:06.828000,12,32673934
https://www.cathaybk.com.tw/cathaybk/card/event/2015/2015asia_miles/card01_01.html,2016-08-24 02:03:12.470000,13,32673934
https://www.cathaybk.com.tw/cathaybk/card/event/2015/2015asia_miles/index.html,2016-08-24 02:03:17.430000,14,32673934
https://www.cathaybk.com.tw/cathaybk/card/event/2015/2015asia_miles/mileage.html,2016-08-24 02:03:24.404000,15,32673934
https://www.cathaybk.com.tw/cathaybk/,2016-08-24 02:05:18.683000,16,32673934
https://www.cathaybk.com.tw/cathaybk/card/card/right/right_1.asp,2016-08-24 02:05:23.573000,17,32673934
https://www.cathaybk.com.tw/cathaybk/card/event/bonus/bonus_4.asp,2016-08-24 02:05:41.139000,18,32673934
https://www.cathaybk.com.tw/cathaybk/card/event/2011/travel_1.asp,2016-08-24 02:06:09.871000,19,32673934
https://www.cathaybk.com.tw/cathaybk/card/card/right/right_1.asp,2016-08-24 02:06:13.466000,20,32673934
https://www.cathaybk.com.tw/cathaybk/card/card/right/right_13.asp,2016-08-24 02:06:14.831000,21,32673934
https://www.cathaybk.com.tw/cathaybk/card/event/2016/Yahoo/20160720/card_news1050720_index.asp,2016-08-24 02:11:39.706000,22,32673934
https://www.cathaybk.com.tw/cathaybk/card/event/2016/Yahoo/20160720/card_news1050720_index.asp,2016-08-24 02:15:46.111000,23,32673934
app://com.cathaybk.mymobibank.android.app/LastestActivity,2016-08-24 02:00:47.403000,18,32673950
app://com.cathaybk.mymobibank.android.app/NewMyBank,2016-08-24 02:00:51.487000,19,32673950
https://www.cathaybk.com.tw/cathaybk/card/card/card_9.asp,2016-08-24 02:00:00.403000,13,32673955
https://www.cathaybk.com.tw/cathaybk/card/event/2012/201203newcard_ggg/index.asp,2016-08-24 02:00:39.884000,14,32673955
https://www.cathaybk.com.tw/cathaybk/card/card/card.asp,2016-08-24 02:01:22.480000,15,32673955
https://www.kokobank.com/KOKO/Card,2016-08-24 02:02:32.470000,16,32673955
https://www.kokobank.com/KOKO/Apply,2016-08-24 02:03:22.888000,17,32673955
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout,2016-08-24 02:02:35.400000,4,32673958
https://www.mybank.com.tw/MyBank/Home/Login,2016-08-24 02:02:36.553000,5,32673958
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 02:14:51.410000,6,32673958
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 02:14:59.237000,7,32673958
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout,2016-08-24 02:24:02.746000,8,32673958
https://www.mybank.com.tw/MyBank/Home/Login,2016-08-24 02:24:04.668000,9,32673958
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 02:00:13.451000,5,32673963
https://www.mybank.com.tw/MyBank/Overview/Home/Searchs,2016-08-24 02:02:48.464000,6,32673963
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 02:02:55.999000,7,32673963
https://www.mybank.com.tw/MyBank/Personal/Home,2016-08-24 02:05:58.531000,8,32673963
https://www.mybank.com.tw/MyBank/Personal/Home#,2016-08-24 02:06:53.987000,9,32673963
https://www.mybank.com.tw/MyBank/Personal/Home#,2016-08-24 02:07:17.181000,10,32673963
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 02:08:43.620000,11,32673963
https://www.mybank.com.tw/MyBank/Home/LoginMessageReLogin,2016-08-24 02:12:00.513000,12,32673963
https://www.mybank.com.tw/MyBank/Home/Login,2016-08-24 02:12:03.943000,13,32673963
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 02:12:30.175000,14,32673963
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout,2016-08-24 02:23:19.540000,15,32673963
https://www.mybank.com.tw/MyBank/Quicklinks/Outer/OTP_Authenticate,2016-08-24 02:00:27.886000,9,32673970
https://www.mybank.com.tw/MyBank/MyMobiBank/Xfer/B0301_RegXfer,2016-08-24 02:00:52.643000,10,32673970
https://www.mybank.com.tw/MyBank/MyMobiBank/Home/MyMobiBank,2016-08-24 02:00:59.334000,11,32673970
https://www.mybank.com.tw/MyBank/MyMobiBank,2016-08-24 02:08:37.106000,12,32673970
https://www.mybank.com.tw/MyBank/Quicklinks/AcctInq/B0103_TxnDtlInq?FunTxnAcno=0000273506078632,2016-08-24 02:09:29.859000,13,32673970
https://www.mybank.com.tw/MyBank/Quicklinks/Home/MyMobiBank,2016-08-24 02:09:46.879000,14,32673970
https://www.mybank.com.tw/MyBank/MyMobiBank,2016-08-24 02:18:57.372000,15,32673970
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 02:01:56.749000,2,32673976
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Password_Change,2016-08-24 02:00:12.428000,6,32673978
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Login,2016-08-24 02:03:09.750000,7,32673978
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Welcome,2016-08-24 02:03:38.149000,8,32673978
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 02:03:58.843000,9,32673978
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 02:04:12.122000,10,32673978
https://www.cathaybk.com.tw/cathaybk/deposit/rate.asp,2016-08-24 02:04:39.151000,11,32673978
https://www.cathaybk.com.tw/cathaybk/deposit/service-update.asp,2016-08-24 02:05:04.159000,12,32673978
https://www.cathaybk.com.tw/cathaybk/deposit/account-savings.asp,2016-08-24 02:05:26.440000,13,32673978
https://www.cathaybk.com.tw/cathaybk/deposit/service-deduct.asp,2016-08-24 02:05:59.281000,14,32673978
https://www.cathaybk.com.tw/cathaybk/,2016-08-24 02:06:21.922000,15,32673978
https://www.mybank.com.tw/mybank,2016-08-24 02:06:25.563000,16,32673978
https://www.mybank.com.tw/MyBank/Personal/Home,2016-08-24 02:07:06.600000,17,32673978
https://www.cathaybk.com.tw/cathaybk/exchange/currency-billboard.asp#current,2016-08-24 02:10:11.459000,2,32673983
https://www.cathaybk.com.tw/cathaybk/exchange/currency-billboard.asp#current,2016-08-24 02:11:15.288000,3,32673983
https://www.mybank.com.tw/mybank/Home/MyMobiBank,2016-08-24 02:03:06.781000,4,32673986
https://www.mybank.com.tw/mybank/Home/MyMobiBank,2016-08-24 02:32:20.990000,5,32673986
https://www.mybank.com.tw/MyBank/Quicklinks/Home/MyMobiBank,2016-08-24 02:32:37.410000,6,32673986
https://www.mybank.com.tw/MyBank/MyMobiBank/AcctInq/B0103_TxnDtlInq,2016-08-24 02:32:51.434000,7,32673986
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout,2016-08-24 02:07:04.107000,5,32673988
https://www.cathaybk.com.tw/cathaybk/credit-happytai.asp,2016-08-24 02:03:18.400000,9,32673994
https://www.cathaybk.com.tw/cathaybk/OnlineLoan/mobile/Authenticate.aspx,2016-08-24 02:03:37.876000,10,32673994
https://www.cathaybk.com.tw/cathaybk/index.asp,2016-08-24 02:03:47.727000,11,32673994
app://com.cathaybk.mymobibank.android.app/TabBarActivity,2016-08-24 02:17:26.107000,17,32674238
app://com.cathaybk.mymobibank.android.app/LastestTabGroup,2016-08-24 02:17:26.237000,18,32674238
app://com.cathaybk.mymobibank.android.app/NewMyBank,2016-08-24 02:17:26.347000,19,32674238
app://com.cathaybk.mymobibank.android.app/TabBarActivity,2016-08-24 02:22:49.975000,20,32674238
app://com.cathaybk.mymobibank.android.app/LastestTabGroup,2016-08-24 02:22:50.100000,21,32674238
app://com.cathaybk.mymobibank.android.app/NewMyBank,2016-08-24 02:22:50.241000,22,32674238
https://www.mybank.com.tw/MyBank/Home/Logout,2016-08-24 02:14:57.448000,4,32674397
https://www.mybank.com.tw/MyBank/Home/Login,2016-08-24 02:14:58.694000,5,32674397
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 02:15:37.829000,6,32674397
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout,2016-08-24 02:19:08.280000,7,32674397
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout,2016-08-24 02:05:48.159000,9,32674490
https://www.cathayholdings.com/bank/cathaybk/,2016-08-24 02:05:48.768000,10,32674490
https://www.cathayholdings.com/bank/cathaybk/vip/hotkey_1_1.asp,2016-08-24 02:05:59.802000,11,32674490
https://www.cathayholdings.com/bank/cathaybk/vip/hotkey_1_1_2.asp,2016-08-24 02:06:15.821000,12,32674490
https://www.cathayholdings.com/bank/cathaybk/vip/hotkey_1_1_2.asp,2016-08-24 02:07:29.928000,13,32674490
https://www.mybank.com.tw/MyBank/Home/Logout,2016-08-24 02:16:29.784000,6,32674498
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout,2016-08-24 02:01:33.840000,4,32674581
https://www.mybank.com.tw/MyBank/Home/Logout,2016-08-24 02:08:06.466000,4,32674608
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout,2016-08-24 02:00:07.234000,11,32674638
https://www.mybank.com.tw/MyBank/Home/Login,2016-08-24 02:00:10,12,32674638
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 02:00:42.776000,13,32674638
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 02:01:10.591000,14,32674638
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout,2016-08-24 02:03:56.688000,15,32674638
https://www.mybank.com.tw/MyBank/Home/Login,2016-08-24 02:03:58.152000,16,32674638
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 02:04:26.140000,17,32674638
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout,2016-08-24 02:08:51.887000,18,32674638
https://www.globalmyb2b.com/GEBANK/Index.aspx,2016-08-24 02:18:58.152000,3,32674646
https://www.globalmyb2b.com/GEBANK/Login.aspx,2016-08-24 02:27:19.690000,4,32674646
https://www.globalmyb2b.com/GEBANK/Index.aspx,2016-08-24 02:28:35.661000,5,32674646
https://www.globalmyb2b.com/GEBANK/Login.aspx,2016-08-24 02:30:03.247000,6,32674646
