PageLocation,EventTimestamp,PageSequenceInSession,SessionNumber
app://com.cathaybk.koko.android.app/OtherActivity,2016-08-24 07:08:56.785000,195,32681374
app://com.cathaybk.koko.android.app/CategoryManagementActivity,2016-08-24 07:09:17.934000,196,32681374
app://com.cathaybk.koko.android.app/EditSubCategoryActivity,2016-08-24 07:09:23.360000,197,32681374
app://com.cathaybk.koko.android.app/CategoryManagementActivity,2016-08-24 07:11:51.417000,198,32681374
app://com.cathaybk.koko.android.app/OtherActivity,2016-08-24 07:11:53.515000,199,32681374
app://com.cathaybk.koko.android.app/HomeActivity,2016-08-24 07:11:54.680000,200,32681374
app://com.cathaybk.koko.android.app/BudgetEditActivity2,2016-08-24 07:12:02.829000,201,32681374
app://com.cathaybk.koko.android.app/HomeActivity,2016-08-24 07:13:47.609000,202,32681374
app://com.cathaybk.koko.android.app/MessageActivity,2016-08-24 07:13:49.886000,203,32681374
app://com.cathaybk.koko.android.app/BudgetActivity,2016-08-24 07:13:50.969000,204,32681374
app://com.cathaybk.koko.android.app/AccountActivity2,2016-08-24 07:13:52.215000,205,32681374
app://com.cathaybk.koko.android.app/OtherActivity,2016-08-24 07:13:59.311000,206,32681374
app://com.cathaybk.koko.android.app/CategoryManagementActivity,2016-08-24 07:14:02.424000,207,32681374
app://com.cathaybk.koko.android.app/EditSubCategoryActivity,2016-08-24 07:14:04.503000,208,32681374
app://com.cathaybk.koko.android.app/CategoryManagementActivity,2016-08-24 07:14:15.689000,209,32681374
app://com.cathaybk.koko.android.app/EditSubCategoryActivity,2016-08-24 07:14:16.861000,210,32681374
app://com.cathaybk.koko.android.app/CategoryManagementActivity,2016-08-24 07:14:18.942000,211,32681374
app://com.cathaybk.koko.android.app/EditSubCategoryActivity,2016-08-24 07:14:20.280000,212,32681374
app://com.cathaybk.koko.android.app/CategoryManagementActivity,2016-08-24 07:14:23.114000,213,32681374
app://com.cathaybk.koko.android.app/EditSubCategoryActivity,2016-08-24 07:14:24.192000,214,32681374
app://com.cathaybk.koko.android.app/CategoryManagementActivity,2016-08-24 07:14:25.308000,215,32681374
app://com.cathaybk.koko.android.app/EditSubCategoryActivity,2016-08-24 07:14:26.387000,216,32681374
app://com.cathaybk.koko.android.app/CategoryManagementActivity,2016-08-24 07:14:28.481000,217,32681374
app://com.cathaybk.koko.android.app/EditSubCategoryActivity,2016-08-24 07:14:29.610000,218,32681374
app://com.cathaybk.koko.android.app/CategoryManagementActivity,2016-08-24 07:14:30.704000,219,32681374
app://com.cathaybk.koko.android.app/EditSubCategoryActivity,2016-08-24 07:14:31.814000,220,32681374
app://com.cathaybk.koko.android.app/CategoryManagementActivity,2016-08-24 07:14:32.892000,221,32681374
app://com.cathaybk.koko.android.app/EditSubCategoryActivity,2016-08-24 07:14:36.100000,222,32681374
app://com.cathaybk.koko.android.app/CategoryManagementActivity,2016-08-24 07:17:02.473000,223,32681374
app://com.cathaybk.koko.android.app/OtherActivity,2016-08-24 07:17:03.552000,224,32681374
app://com.cathaybk.koko.android.app/HomeActivity,2016-08-24 07:17:04.691000,225,32681374
app://com.cathaybk.koko.android.app/BudgetActivity,2016-08-24 07:17:33.820000,226,32681374
app://com.cathaybk.koko.android.app/BudgetEditActivity2,2016-08-24 07:17:43.120000,227,32681374
app://com.cathaybk.koko.android.app/BudgetQrcodeDetailActivity,2016-08-24 07:17:44.121000,228,32681374
app://com.cathaybk.koko.android.app/BudgetEditActivity2,2016-08-24 07:18:24.264000,229,32681374
app://com.cathaybk.koko.android.app/BudgetActivity,2016-08-24 07:18:26.342000,230,32681374
app://com.cathaybk.koko.android.app/BudgetEditActivity2,2016-08-24 07:18:29.518000,231,32681374
app://com.cathaybk.koko.android.app/BudgetQrcodeDetailActivity,2016-08-24 07:18:30.612000,232,32681374
app://com.cathaybk.koko.android.app/BudgetEditActivity2,2016-08-24 07:18:59.707000,233,32681374
app://com.cathaybk.koko.android.app/BudgetActivity,2016-08-24 07:19:04.100000,234,32681374
app://com.cathaybk.koko.android.app/BudgetEditActivity2,2016-08-24 07:19:13.202000,235,32681374
app://com.cathaybk.koko.android.app/BudgetActivity,2016-08-24 07:19:19.308000,236,32681374
app://com.cathaybk.koko.android.app/BudgetEditActivity2,2016-08-24 07:19:30.536000,237,32681374
app://com.cathaybk.koko.android.app/BudgetActivity,2016-08-24 07:19:50.931000,238,32681374
app://com.cathaybk.koko.android.app/BudgetEditActivity2,2016-08-24 07:19:59.890000,239,32681374
app://com.cathaybk.koko.android.app/BudgetActivity,2016-08-24 07:20:10.429000,240,32681374
app://com.cathaybk.koko.android.app/BudgetEditActivity2,2016-08-24 07:20:12.607000,241,32681374
app://com.cathaybk.koko.android.app/BudgetActivity,2016-08-24 07:20:28.560000,242,32681374
app://com.cathaybk.koko.android.app/BudgetEditActivity2,2016-08-24 07:20:34.236000,243,32681374
app://com.cathaybk.koko.android.app/BudgetActivity,2016-08-24 07:20:52.556000,244,32681374
app://com.cathaybk.koko.android.app/BudgetEditActivity2,2016-08-24 07:21:01.709000,245,32681374
app://com.cathaybk.koko.android.app/BudgetActivity,2016-08-24 07:21:13.850000,246,32681374
app://com.cathaybk.koko.android.app/BudgetEditActivity2,2016-08-24 07:21:17.273000,247,32681374
app://com.cathaybk.koko.android.app/BudgetActivity,2016-08-24 07:21:29.599000,248,32681374
app://com.cathaybk.koko.android.app/BudgetEditActivity2,2016-08-24 07:21:35.822000,249,32681374
app://com.cathaybk.koko.android.app/BudgetActivity,2016-08-24 07:21:43.157000,250,32681374
app://com.cathaybk.koko.android.app/BudgetEditActivity2,2016-08-24 07:21:52.320000,251,32681374
app://com.cathaybk.koko.android.app/BudgetQrcodeDetailActivity,2016-08-24 07:22:04.514000,252,32681374
app://com.cathaybk.koko.android.app/BudgetEditActivity2,2016-08-24 07:22:19.675000,253,32681374
app://com.cathaybk.koko.android.app/BudgetActivity,2016-08-24 07:22:24.917000,254,32681374
app://com.cathaybk.koko.android.app/BudgetEditActivity2,2016-08-24 07:22:37.155000,255,32681374
app://com.cathaybk.koko.android.app/BudgetQrcodeDetailActivity,2016-08-24 07:22:38.233000,256,32681374
app://com.cathaybk.koko.android.app/BudgetEditActivity2,2016-08-24 07:22:58.321000,257,32681374
app://com.cathaybk.koko.android.app/BudgetActivity,2016-08-24 07:23:02.575000,258,32681374
app://com.cathaybk.koko.android.app/BudgetEditActivity2,2016-08-24 07:23:08.763000,259,32681374
app://com.cathaybk.koko.android.app/BudgetQrcodeDetailActivity,2016-08-24 07:23:10.847000,260,32681374
app://com.cathaybk.koko.android.app/BudgetEditActivity2,2016-08-24 07:23:18.952000,261,32681374
app://com.cathaybk.koko.android.app/BudgetActivity,2016-08-24 07:23:23.169000,262,32681374
app://com.cathaybk.koko.android.app/BudgetEditActivity2,2016-08-24 07:23:33.365000,263,32681374
app://com.cathaybk.koko.android.app/BudgetQrcodeDetailActivity,2016-08-24 07:23:44.451000,264,32681374
app://com.cathaybk.koko.android.app/BudgetEditActivity2,2016-08-24 07:24:25.621000,265,32681374
app://com.cathaybk.koko.android.app/BudgetActivity,2016-08-24 07:24:29.832000,266,32681374
app://com.cathaybk.koko.android.app/BudgetEditActivity2,2016-08-24 07:25:17.640000,267,32681374
app://com.cathaybk.koko.android.app/BudgetQrcodeDetailActivity,2016-08-24 07:25:28.171000,268,32681374
app://com.cathaybk.koko.android.app/BudgetEditActivity2,2016-08-24 07:25:41.258000,269,32681374
app://com.cathaybk.koko.android.app/BudgetActivity,2016-08-24 07:25:45.486000,270,32681374
app://com.cathaybk.koko.android.app/BudgetEditActivity2,2016-08-24 07:26:29.723000,271,32681374
app://com.cathaybk.koko.android.app/BudgetQrcodeDetailActivity,2016-08-24 07:26:31.807000,272,32681374
app://com.cathaybk.koko.android.app/BudgetEditActivity2,2016-08-24 07:27:20.975000,273,32681374
app://com.cathaybk.koko.android.app/BudgetActivity,2016-08-24 07:27:26.211000,274,32681374
app://com.cathaybk.koko.android.app/BudgetEditActivity2,2016-08-24 07:27:31.391000,275,32681374
app://com.cathaybk.koko.android.app/BudgetActivity,2016-08-24 07:27:33.492000,276,32681374
app://com.cathaybk.koko.android.app/BudgetEditActivity2,2016-08-24 07:27:39.678000,277,32681374
app://com.cathaybk.koko.android.app/BudgetQrcodeDetailActivity,2016-08-24 07:27:40.756000,278,32681374
app://com.cathaybk.koko.android.app/BudgetEditActivity2,2016-08-24 07:28:00.855000,279,32681374
app://com.cathaybk.koko.android.app/BudgetActivity,2016-08-24 07:28:05.940000,280,32681374
app://com.cathaybk.koko.android.app/BudgetEditActivity2,2016-08-24 07:28:08.281000,281,32681374
app://com.cathaybk.koko.android.app/BudgetQrcodeDetailActivity,2016-08-24 07:28:09.365000,282,32681374
app://com.cathaybk.koko.android.app/BudgetEditActivity2,2016-08-24 07:28:20.469000,283,32681374
app://com.cathaybk.koko.android.app/BudgetActivity,2016-08-24 07:28:23.680000,284,32681374
app://com.cathaybk.koko.android.app/BudgetAnalysisActivity,2016-08-24 07:29:20.670000,285,32681374
app://com.cathaybk.koko.android.app/BudgetActivity,2016-08-24 07:29:49.332000,286,32681374
app://com.cathaybk.koko.android.app/HomeActivity,2016-08-24 07:29:50.544000,287,32681374
https://www.mybank.com.tw/mybank,2016-08-24 07:10:55.421000,12,32683102
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 07:11:18.711000,13,32683102
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 07:11:35.260000,14,32683102
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout,2016-08-24 07:12:30.748000,15,32683102
https://www.mybank.com.tw/mybank,2016-08-24 07:14:27.502000,16,32683102
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 07:14:50.328000,17,32683102
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 07:15:00.811000,18,32683102
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout,2016-08-24 07:16:58.920000,19,32683102
https://www.mybank.com.tw/mybank,2016-08-24 07:20:11.719000,20,32683102
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 07:20:32.925000,21,32683102
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 07:20:45.490000,22,32683102
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 07:23:02.130000,23,32683102
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout,2016-08-24 07:23:16.446000,24,32683102
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 07:13:11.745000,6,32683700
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 07:13:15.731000,7,32683700
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 07:35:51.511000,8,32683700
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 07:36:01.956000,9,32683700
https://www.mybank.com.tw/MyBank/Home/Logout,2016-08-24 07:56:01.176000,10,32683700
https://www.mybank.com.tw/MyBank/Home/Login,2016-08-24 07:56:03.820000,11,32683700
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 07:57:31.896000,12,32683700
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout,2016-08-24 07:05:25.845000,5,32683817
https://www.mybank.com.tw/MyBank/Quicklinks/Home/MyMobiBank,2016-08-24 07:02:02.272000,8,32683877
https://www.mybank.com.tw/MyBank/MyMobiBank/AcctInq/B0101_DepInq,2016-08-24 07:02:15.125000,9,32683877
https://www.mybank.com.tw/MyBank/MyMobiBank/Home/MyMobiBank,2016-08-24 07:02:20.855000,10,32683877
https://www.mybank.com.tw/mybank/Home/MyMobiBank,2016-08-24 07:17:43.270000,11,32683877
https://www.mybank.com.tw/MyBank/MyMobiBank/CQuery/C0103_UnbilledDtlInq,2016-08-24 07:18:08.606000,12,32683877
https://www.mybank.com.tw/MyBank/MyMobiBank/Home/MyMobiBank,2016-08-24 07:18:15.814000,13,32683877
https://www.mybank.com.tw/MyBank/MyMobiBank/Xfer/B0301_RegXfer,2016-08-24 07:18:53.642000,14,32683877
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout,2016-08-24 07:04:33.383000,12,32684420
app://com.cathaybk.mymobibank.android.app/LastestTabGroup,2016-08-24 07:06:04.702000,9,32684611
app://com.cathaybk.mymobibank.android.app/LastestActivity,2016-08-24 07:11:54.599000,10,32684611
app://com.cathaybk.mymobibank.android.app/TabBarActivity,2016-08-24 07:11:54.787000,11,32684611
app://com.cathaybk.mymobibank.android.app/LastestTabGroup,2016-08-24 07:11:54.880000,12,32684611
app://com.cathaybk.mymobibank.android.app/LastestActivity,2016-08-24 07:11:54.974000,13,32684611
app://com.cathaybk.mymobibank.android.app/TabBarActivity,2016-08-24 07:11:55.830000,14,32684611
app://com.cathaybk.mymobibank.android.app/LastestTabGroup,2016-08-24 07:11:55.177000,15,32684611
app://com.cathaybk.mymobibank.android.app/LastestActivity,2016-08-24 07:11:55.271000,16,32684611
https://www.mybank.com.tw/mybank,2016-08-24 07:25:17.662000,4,32684640
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 07:25:35.603000,5,32684640
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout,2016-08-24 07:34:44.402000,6,32684640
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout,2016-08-24 07:01:28.542000,7,32684771
https://www.cathaybk.com.tw/cathaybk/card/service/pay/pay_3.asp?AcctNo=2669025140390282,2016-08-24 07:04:49.852000,9,32684782
https://www.cathaybk.com.tw/cathaybk/card/card/notice/notice_1.asp,2016-08-24 07:03:56.944000,3,32684867
app://com.cathaybk.mymobibank.android.app/TabBarActivity,2016-08-24 07:01:40.476000,4,32684904
app://com.cathaybk.mymobibank.android.app/MyBankTabGroup,2016-08-24 07:01:40.570000,5,32684904
app://com.cathaybk.mymobibank.android.app/NewMyBank,2016-08-24 07:01:40.663000,6,32684904
app://com.cathaybk.mymobibank.android.app/TabBarActivity,2016-08-24 07:10:01.141000,7,32684904
app://com.cathaybk.mymobibank.android.app/MyBankTabGroup,2016-08-24 07:10:01.219000,8,32684904
app://com.cathaybk.mymobibank.android.app/NewMyBank,2016-08-24 07:10:01.312000,9,32684904
app://com.cathaybk.mymobibank.android.app/TabBarActivity,2016-08-24 07:02:46.223000,3,32685024
app://com.cathaybk.mymobibank.android.app/TabBarActivity,2016-08-24 07:19:18.613000,4,32685024
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 07:00:29.980000,14,32685096
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout,2016-08-24 07:08:52.353000,15,32685096
https://www.mybank.com.tw/MyBank/MyMobiBank/FAcctInq/R0101_FDepInq,2016-08-24 07:06:36.556000,2,32685130
https://www.mybank.com.tw/MyBank/Quicklinks/FAcctInq/R0102_FAcctDtlInq_Qry?FunTxnAcno=064080029762&FunTxnCurID=02,2016-08-24 07:06:47.991000,3,32685130
https://www.mybank.com.tw/MyBank/Quicklinks/Home/MyMobiBank,2016-08-24 07:07:46.962000,4,32685130
https://www.mybank.com.tw/MyBank/Quicklinks/AcctInq/B0103_TxnDtlInq?FunTxnAcno=0000204506043179,2016-08-24 07:07:52.395000,5,32685130
https://www.mybank.com.tw/MyBank/MyMobiBank/Xfer/B0301_RegXfer,2016-08-24 07:00:50.400000,17,32685206
https://www.mybank.com.tw/MyBank/MyMobiBank/Home/MyMobiBank,2016-08-24 07:01:31.410000,18,32685206
https://www.mybank.com.tw/MyBank/MyMobiBank,2016-08-24 07:04:26.582000,19,32685206
https://www.mybank.com.tw/MyBank/Quicklinks/Home/MyMobiBank,2016-08-24 07:04:38.320000,20,32685206
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout,2016-08-24 07:10:12.850000,6,32685251
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout,2016-08-24 07:00:18.336000,15,32685314
https://www.mybank.com.tw/MyBank/Home/Login,2016-08-24 07:00:21.182000,16,32685314
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 07:01:18.991000,17,32685314
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout,2016-08-24 07:05:23.682000,18,32685314
https://www.mybank.com.tw/MyBank/Home/Login,2016-08-24 07:05:29.217000,19,32685314
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 07:05:56.179000,20,32685314
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 07:06:05.210000,21,32685314
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout,2016-08-24 07:07:33.530000,22,32685314
https://www.mybank.com.tw/MyBank/Home/Login,2016-08-24 07:07:36.124000,23,32685314
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 07:07:57.704000,24,32685314
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 07:08:47.868000,25,32685314
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout,2016-08-24 07:09:27.501000,26,32685314
app://com.cathaybk.mymobibank.android.app/TabBarActivity,2016-08-24 07:00:48.495000,2,32685429
app://com.cathaybk.mymobibank.android.app/LastestTabGroup,2016-08-24 07:00:48.620000,3,32685429
app://com.cathaybk.mymobibank.android.app/LastestActivity,2016-08-24 07:00:48.745000,4,32685429
app://com.cathaybk.mymobibank.android.app/NewMyBank,2016-08-24 07:00:48.855000,5,32685429
app://com.cathaybk.mymobibank.android.app/MyBankTabGroup,2016-08-24 07:00:48.980000,6,32685429
https://www.mybank.com.tw/MyBank/Home/Logout,2016-08-24 07:04:57.241000,9,32685444
https://www.mybank.com.tw/MyBank/Home/Login,2016-08-24 07:06:31.217000,10,32685444
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 07:06:48.110000,11,32685444
https://www.mybank.com.tw/MyBank/Home/Logout,2016-08-24 07:17:40.435000,12,32685444
https://www.mybank.com.tw/MyBank/Home/Logout,2016-08-24 07:29:41.924000,3,32685476
https://www.mybank.com.tw/MyBank/Home/Logout,2016-08-24 07:11:58.834000,7,32685499
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 07:00:19.618000,6,32685507
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout,2016-08-24 07:00:46.640000,7,32685507
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 07:00:44.252000,5,32685521
https://www.mybank.com.tw/MyBank/Home/LoginMessageReLogin,2016-08-24 07:06:12.431000,6,32685521
app://com.cathaybk.mmb.ios.app/國泰世華銀行,2016-08-24 07:17:24.874000,4,32685531
app://com.cathaybk.mmb.ios.app/國泰世華銀行,2016-08-24 07:17:35.351000,5,32685531
https://www.mybank.com.tw/mybank/Home/MyMobiBankLogin_OTP,2016-08-24 07:17:28.320000,4,32685533
https://www.mybank.com.tw/mybank/Home/MyMobiBankLogin_OTP,2016-08-24 07:17:39.249000,5,32685533
https://www.mybank.com.tw/MyBank/Quicklinks/Home/MyMobiBank,2016-08-24 07:17:47.352000,6,32685533
app://com.cathaybk.mymobibank.android.app/TabBarActivity,2016-08-24 07:00:33.926000,15,32685551
app://com.cathaybk.mymobibank.android.app/LastestTabGroup,2016-08-24 07:00:34.510000,16,32685551
app://com.cathaybk.mymobibank.android.app/NewMyBank,2016-08-24 07:00:34.176000,17,32685551
https://www.mybank.com.tw/MyBank/Quicklinks/Pay/B0409_CreditCardBill_Inp2Cfm2,2016-08-24 07:00:50.912000,10,32685561
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 07:01:20.380000,11,32685561
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 07:01:50.413000,12,32685561
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout,2016-08-24 07:08:52.793000,13,32685561
https://www.cathaybk.com.tw/cathaybk/,2016-08-24 07:05:28.698000,3,32685569
https://www.globalmyb2b.com/GEBANK/Login.aspx,2016-08-24 07:05:30.607000,4,32685569
app://com.cathaybk.mymobibank.android.app/TabBarActivity,2016-08-24 07:10:08.475000,3,32685590
app://com.cathaybk.mymobibank.android.app/LastestTabGroup,2016-08-24 07:10:08.585000,4,32685590
app://com.cathaybk.mymobibank.android.app/GoodDetailActivity,2016-08-24 07:10:08.694000,5,32685590
app://com.cathaybk.mymobibank.android.app/TabBarActivity,2016-08-24 07:15:35.490000,6,32685590
app://com.cathaybk.mymobibank.android.app/LastestTabGroup,2016-08-24 07:15:35.143000,7,32685590
app://com.cathaybk.mymobibank.android.app/GoodDetailActivity,2016-08-24 07:15:35.252000,8,32685590
app://com.cathaybk.mymobibank.android.app/QRCodeScanerView,2016-08-24 07:00:03.579000,30,32685623
app://com.cathaybk.mymobibank.android.app/QRCodeScanerView,2016-08-24 07:00:03.691000,31,32685623
app://com.cathaybk.mymobibank.android.app/IntroActivityOtp,2016-08-24 07:00:16.961000,32,32685623
app://com.cathaybk.mymobibank.android.app/IntroActivityOtp,2016-08-24 07:00:17.860000,33,32685623
app://com.cathaybk.mymobibank.android.app/TabBarActivity,2016-08-24 07:00:48.363000,34,32685623
app://com.cathaybk.mymobibank.android.app/TabBarActivity,2016-08-24 07:00:48.488000,35,32685623
app://com.cathaybk.mymobibank.android.app/企業行動密碼,2016-08-24 07:00:48.613000,36,32685623
app://com.cathaybk.mymobibank.android.app/企業行動密碼,2016-08-24 07:00:48.722000,37,32685623
app://com.cathaybk.mymobibank.android.app/MainView,2016-08-24 07:00:48.847000,38,32685623
app://com.cathaybk.mymobibank.android.app/MainView,2016-08-24 07:00:48.972000,39,32685623
app://com.cathaybk.mymobibank.android.app/MyBankTabGroup,2016-08-24 07:00:53.256000,40,32685623
app://com.cathaybk.mymobibank.android.app/MyBankTabGroup,2016-08-24 07:00:53.366000,41,32685623
app://com.cathaybk.mymobibank.android.app/NewMyBank,2016-08-24 07:00:53.475000,42,32685623
app://com.cathaybk.mymobibank.android.app/NewMyBank,2016-08-24 07:00:53.600000,43,32685623
app://com.cathaybk.mymobibank.android.app/LastestTabGroup,2016-08-24 07:01:10.203000,44,32685623
app://com.cathaybk.mymobibank.android.app/LastestTabGroup,2016-08-24 07:01:10.328000,45,32685623
app://com.cathaybk.mymobibank.android.app/LastestActivity,2016-08-24 07:01:10.438000,46,32685623
app://com.cathaybk.mymobibank.android.app/LastestActivity,2016-08-24 07:01:10.563000,47,32685623
app://com.cathaybk.mymobibank.android.app/CheckOTPToken,2016-08-24 07:01:12.684000,48,32685623
app://com.cathaybk.mymobibank.android.app/CheckOTPToken,2016-08-24 07:01:12.810000,49,32685623
app://com.cathaybk.mymobibank.android.app/GestureAuthInputView,2016-08-24 07:01:12.919000,50,32685623
app://com.cathaybk.mymobibank.android.app/GestureAuthInputView,2016-08-24 07:01:13.440000,51,32685623
app://com.cathaybk.mymobibank.android.app/TabBarActivity,2016-08-24 07:01:16.301000,52,32685623
app://com.cathaybk.mymobibank.android.app/TabBarActivity,2016-08-24 07:01:16.414000,53,32685623
app://com.cathaybk.mymobibank.android.app/LastestTabGroup,2016-08-24 07:01:16.523000,54,32685623
app://com.cathaybk.mymobibank.android.app/LastestTabGroup,2016-08-24 07:01:16.648000,55,32685623
app://com.cathaybk.mymobibank.android.app/LastestActivity,2016-08-24 07:01:16.757000,56,32685623
app://com.cathaybk.mymobibank.android.app/LastestActivity,2016-08-24 07:01:16.882000,57,32685623
app://com.cathaybk.mymobibank.android.app/NewMyBank,2016-08-24 07:01:17.700000,58,32685623
app://com.cathaybk.mymobibank.android.app/NewMyBank,2016-08-24 07:01:17.117000,59,32685623
app://com.cathaybk.mymobibank.android.app/OTPPushMessage,2016-08-24 07:01:17.242000,60,32685623
app://com.cathaybk.mymobibank.android.app/OTPPushMessage,2016-08-24 07:01:17.367000,61,32685623
app://com.cathaybk.mymobibank.android.app/TabBarActivity,2016-08-24 07:01:18.695000,62,32685623
app://com.cathaybk.mymobibank.android.app/TabBarActivity,2016-08-24 07:01:18.804000,63,32685623
app://com.cathaybk.mymobibank.android.app/LastestTabGroup,2016-08-24 07:01:18.929000,64,32685623
app://com.cathaybk.mymobibank.android.app/LastestTabGroup,2016-08-24 07:01:19.390000,65,32685623
app://com.cathaybk.mymobibank.android.app/NewMyBank,2016-08-24 07:01:19.164000,66,32685623
app://com.cathaybk.mymobibank.android.app/NewMyBank,2016-08-24 07:01:19.289000,67,32685623
app://com.cathaybk.mymobibank.android.app/LastestActivity,2016-08-24 07:01:32.527000,68,32685623
