PageLocation,EventTimestamp,PageSequenceInSession,SessionNumber
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 06:32:16.296000,4,32683915
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout,2016-08-24 06:33:37.491000,5,32683915
https://www.mybank.com.tw/MyBank/Home/Login,2016-08-24 06:33:44.180000,6,32683915
app://com.cathaybk.mymobibank.android.app,2016-08-24 06:31:16.609000,1,32683916
app://com.cathaybk.mymobibank.android.app/CheckOTPToken,2016-08-24 06:31:18.827000,2,32683916
app://com.cathaybk.mymobibank.android.app/NewMyBank,2016-08-24 06:31:18.937000,3,32683916
app://com.cathaybk.mymobibank.android.app/GoodDetailActivity,2016-08-24 06:33:31.243000,4,32683916
app://com.cathaybk.mymobibank.android.app/SweetActivity,2016-08-24 06:34:07.548000,5,32683916
app://com.cathaybk.mymobibank.android.app/SweetTabGroupActivity,2016-08-24 06:34:07.679000,6,32683916
app://com.cathaybk.mymobibank.android.app/GoodActivity,2016-08-24 06:34:08.779000,7,32683916
app://com.cathaybk.mymobibank.android.app/GoodDetailActivity,2016-08-24 06:34:13.896000,8,32683916
app://com.cathaybk.mymobibank.android.app/WebContentActivity,2016-08-24 06:34:15.180000,9,32683916
app://com.cathaybk.mymobibank.android.app/AppActivity,2016-08-24 06:34:59.286000,10,32683916
app://com.cathaybk.mymobibank.android.app/TabBarActivity,2016-08-24 06:35:09.755000,11,32683916
app://com.cathaybk.mymobibank.android.app/SweetTabGroupActivity,2016-08-24 06:35:09.865000,12,32683916
app://com.cathaybk.mymobibank.android.app/AppActivity,2016-08-24 06:35:09.974000,13,32683916
app://com.cathaybk.mymobibank.android.app/SweetActivity,2016-08-24 06:35:10.830000,14,32683916
app://com.cathaybk.mymobibank.android.app/LastestTabGroup,2016-08-24 06:35:11.337000,15,32683916
app://com.cathaybk.mymobibank.android.app/LastestActivity,2016-08-24 06:35:11.428000,16,32683916
https://www.mybank.com.tw/MyBank/Home/Login?ReturnUrl=%2fMyBank%2fQuicklinks%2fHome,2016-08-24 06:31:18.139000,1,32683917
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 06:31:47.526000,2,32683917
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout,2016-08-24 06:38:32.475000,3,32683917
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 06:31:18.858000,1,32683918
app://com.cathaybk.koko.ios.app,2016-08-24 06:31:21.150000,1,32683919
app://com.cathaybk.koko.ios.app/null,2016-08-24 06:31:24.149000,2,32683919
app://com.cathaybk.koko.ios.app/null,2016-08-24 06:31:33.444000,3,32683919
app://com.cathaybk.koko.ios.app/首頁,2016-08-24 06:31:33.537000,4,32683919
app://com.cathaybk.koko.ios.app/我的帳戶,2016-08-24 06:31:41.673000,5,32683919
app://com.cathaybk.koko.ios.app/我的帳戶,2016-08-24 06:31:41.751000,6,32683919
app://com.cathaybk.koko.ios.app/申請數位存款帳戶前導頁,2016-08-24 06:31:56.336000,7,32683919
app://com.cathaybk.koko.ios.app/null,2016-08-24 06:32:26.748000,8,32683919
app://com.cathaybk.koko.ios.app/我的帳戶,2016-08-24 06:32:26.826000,9,32683919
app://com.cathaybk.koko.ios.app/帳戶明細,2016-08-24 06:32:30.944000,10,32683919
app://com.cathaybk.koko.ios.app/null,2016-08-24 06:32:38.300000,11,32683919
app://com.cathaybk.koko.ios.app/我的帳戶,2016-08-24 06:32:38.378000,12,32683919
app://com.cathaybk.koko.ios.app/連結銀行帳戶,2016-08-24 06:32:50.606000,13,32683919
app://com.cathaybk.koko.ios.app/null,2016-08-24 06:33:07.852000,14,32683919
app://com.cathaybk.koko.ios.app/我的帳戶,2016-08-24 06:33:07.932000,15,32683919
app://com.cathaybk.koko.ios.app/帳戶管理,2016-08-24 06:33:17.680000,16,32683919
app://com.cathaybk.koko.ios.app/null,2016-08-24 06:33:20.159000,17,32683919
app://com.cathaybk.koko.ios.app/我的帳戶,2016-08-24 06:33:20.237000,18,32683919
app://com.cathaybk.mymobibank.android.app,2016-08-24 06:31:22.227000,1,32683920
app://com.cathaybk.mmb.ios.app,2016-08-24 06:31:27.182000,1,32683921
app://com.cathaybk.mmb.ios.app/國泰世華銀行,2016-08-24 06:31:28.345000,2,32683921
app://com.cathaybk.mymobibank.android.app,2016-08-24 06:31:34.839000,1,32683922
app://com.cathaybk.mymobibank.android.app/NewMyBank,2016-08-24 06:31:38.770000,2,32683922
app://com.cathaybk.mymobibank.android.app/MyBankTabGroup,2016-08-24 06:31:38.218000,3,32683922
https://www.cathaybk.com.tw/cathaybk/card/event/2016/card_news1050110.asp,2016-08-24 06:31:35.930000,1,32683923
https://www.mybank.com.tw/MyBank/Home/Login?ReturnUrl=%2fMyBank%2fQuicklinks%2fHome%2fLogout,2016-08-24 06:31:35.977000,1,32683924
app://com.cathaybk.mymobibank.android.app,2016-08-24 06:31:38.327000,1,32683925
app://com.cathaybk.mymobibank.android.app,2016-08-24 06:31:38.546000,1,32683926
https://www.mybank.com.tw/mybank/Home/MyMobiBank,2016-08-24 06:31:38.937000,1,32683927
https://www.mybank.com.tw/MyBank/MyMobiBank/AcctInq/B0101_DepInq,2016-08-24 06:31:58.750000,2,32683927
https://www.mybank.com.tw/MyBank/Quicklinks/AcctInq/B0103_TxnDtlInq?FunTxnAcno=0000050506101601,2016-08-24 06:32:06.191000,3,32683927
https://www.mybank.com.tw/mybank/Home/MyMobiBankLogin_OTP,2016-08-24 06:31:40.630000,1,32683928
https://www.mybank.com.tw/MyBank/Quicklinks/Home/MyMobiBank,2016-08-24 06:31:47.573000,2,32683928
app://com.cathaybk.mmb.ios.app,2016-08-24 06:31:41.480000,1,32683929
app://com.cathaybk.mmb.ios.app/國泰世華銀行,2016-08-24 06:31:42.235000,2,32683929
app://com.cathaybk.mmb.ios.app/匯率查詢,2016-08-24 06:31:49.812000,3,32683929
app://com.cathaybk.mmb.ios.app/匯率明細,2016-08-24 06:32:12.564000,4,32683929
app://com.cathaybk.mmb.ios.app/匯率查詢,2016-08-24 06:32:25.966000,5,32683929
app://com.cathaybk.mmb.ios.app/國泰世華銀行,2016-08-24 06:32:57.480000,6,32683929
app://com.cathaybk.mmb.ios.app/匯率查詢,2016-08-24 06:33:25.995000,7,32683929
app://com.cathaybk.mmb.ios.app/臺幣存款利率,2016-08-24 06:34:00.439000,8,32683929
app://com.cathaybk.mmb.ios.app/國泰世華銀行,2016-08-24 06:34:08.755000,9,32683929
app://com.cathaybk.mmb.ios.app/匯率查詢,2016-08-24 06:34:28.100000,10,32683929
app://com.cathaybk.mmb.ios.app/國泰世華銀行,2016-08-24 06:35:23.735000,11,32683929
app://com.cathaybk.mmb.ios.app/匯率查詢,2016-08-24 06:35:29.380000,12,32683929
app://com.cathaybk.mmb.ios.app/國泰世華銀行,2016-08-24 06:35:37.405000,13,32683929
app://com.cathaybk.mmb.ios.app/設定,2016-08-24 06:35:39.691000,14,32683929
app://com.cathaybk.mmb.ios.app/國泰世華銀行,2016-08-24 06:35:52.143000,15,32683929
app://com.cathaybk.mmb.ios.app/設定,2016-08-24 06:36:00.493000,16,32683929
app://com.cathaybk.mmb.ios.app/國泰世華銀行,2016-08-24 06:36:02.781000,17,32683929
app://com.cathaybk.mmb.ios.app/國泰世華銀行,2016-08-24 06:36:31.322000,18,32683929
app://com.cathaybk.mmb.ios.app/匯率查詢,2016-08-24 06:39:18.179000,19,32683929
https://www.mybank.com.tw/MyBank/Home/Login,2016-08-24 06:31:49.780000,1,32683930
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 06:32:15.592000,2,32683930
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout,2016-08-24 06:40:08.455000,3,32683930
app://com.cathaybk.mymobibank.android.app,2016-08-24 06:31:50.448000,1,32683931
app://com.cathaybk.mymobibank.android.app/TabBarActivity,2016-08-24 06:32:41.870000,2,32683931
app://com.cathaybk.mymobibank.android.app/LastestTabGroup,2016-08-24 06:32:41.243000,3,32683931
app://com.cathaybk.mymobibank.android.app/LastestActivity,2016-08-24 06:32:41.368000,4,32683931
app://com.cathaybk.mymobibank.android.app/SettingActivity,2016-08-24 06:32:41.527000,5,32683931
app://com.cathaybk.mymobibank.android.app/SettingFundActivity,2016-08-24 06:32:44.692000,6,32683931
app://com.cathaybk.mymobibank.android.app/SettingFundListActivity,2016-08-24 06:32:55.847000,7,32683931
app://com.cathaybk.mymobibank.android.app/SettingFundListActivity,2016-08-24 06:34:01.783000,8,32683931
app://com.cathaybk.mymobibank.android.app/TabBarActivity,2016-08-24 06:34:01.924000,9,32683931
app://com.cathaybk.mymobibank.android.app/LastestTabGroup,2016-08-24 06:34:02.800000,10,32683931
app://com.cathaybk.mymobibank.android.app/SettingActivity,2016-08-24 06:34:02.221000,11,32683931
app://com.cathaybk.mymobibank.android.app/SettingExchangeActivity,2016-08-24 06:34:03.394000,12,32683931
app://com.cathaybk.mymobibank.android.app/SettingFundActivity,2016-08-24 06:34:54.410000,13,32683931
app://com.cathaybk.mymobibank.android.app/TabBarActivity,2016-08-24 06:34:54.201000,14,32683931
app://com.cathaybk.mymobibank.android.app/LastestTabGroup,2016-08-24 06:34:54.358000,15,32683931
app://com.cathaybk.mymobibank.android.app/SettingFundActivity,2016-08-24 06:34:54.483000,16,32683931
app://com.cathaybk.mymobibank.android.app/SettingFundListActivity,2016-08-24 06:35:11.803000,17,32683931
app://com.cathaybk.mymobibank.android.app/SettingActivity,2016-08-24 06:35:50.542000,18,32683931
app://com.cathaybk.mymobibank.android.app/LastestActivity,2016-08-24 06:35:54.923000,19,32683931
app://com.cathaybk.mymobibank.android.app/TabBarActivity,2016-08-24 06:37:38.861000,20,32683931
app://com.cathaybk.mymobibank.android.app/LastestTabGroup,2016-08-24 06:37:39.200000,21,32683931
app://com.cathaybk.mymobibank.android.app/LastestActivity,2016-08-24 06:37:39.127000,22,32683931
app://com.cathaybk.mmb.ios.app,2016-08-24 06:31:51.963000,1,32683932
app://com.cathaybk.mmb.ios.app/國泰世華銀行,2016-08-24 06:31:53.105000,2,32683932
https://www.cathaybk.com.tw/cathaybk/,2016-08-24 06:31:52.479000,1,32683933
app://com.cathaybk.mymobibank.android.app,2016-08-24 06:31:54.148000,1,32683934
app://com.cathaybk.mymobibank.android.app,2016-08-24 06:31:54.648000,1,32683935
app://com.cathaybk.mymobibank.android.app/GoodDetailActivity,2016-08-24 06:32:11.861000,2,32683935
app://com.cathaybk.mymobibank.android.app/WebContentActivity,2016-08-24 06:32:48.100000,3,32683935
app://com.cathaybk.mmb.ios.app,2016-08-24 06:31:55.367000,1,32683936
app://com.cathaybk.mmb.ios.app/國泰世華銀行,2016-08-24 06:31:55.476000,2,32683936
app://com.cathaybk.mmb.ios.app/國泰世華銀行,2016-08-24 06:32:11.155000,3,32683936
app://com.cathaybk.mmb.ios.app/匯率查詢,2016-08-24 06:32:16.345000,4,32683936
app://com.cathaybk.mmb.ios.app/外匯匯率,2016-08-24 06:32:27.748000,5,32683936
app://com.cathaybk.mmb.ios.app/匯率查詢,2016-08-24 06:32:49.214000,6,32683936
https://www.mybank.com.tw/MyBank/Quicklinks/Home/MyMobiBank,2016-08-24 06:31:55.382000,1,32683937
https://www.mybank.com.tw/MyBank/MyMobiBank/AcctInq/B0101_DepInq,2016-08-24 06:32:24.195000,2,32683937
https://www.mybank.com.tw/MyBank/Quicklinks/AcctInq/B0103_TxnDtlInq?FunTxnAcno=0000072500062925,2016-08-24 06:32:28.608000,3,32683937
https://www.mybank.com.tw/MyBank/Quicklinks/Home/MyMobiBank,2016-08-24 06:32:46.193000,4,32683937
https://www.mybank.com.tw/MyBank/Quicklinks/Home/MyMobiBank,2016-08-24 06:33:19.894000,5,32683937
https://www.mybank.com.tw/MyBank/MyMobiBank/CQuery/C0101_BillOverview,2016-08-24 06:33:49.753000,6,32683937
https://www.mybank.com.tw/MyBank/MyMobiBank/Home/MyMobiBank,2016-08-24 06:34:09.755000,7,32683937
https://www.mybank.com.tw/MyBank/Quicklinks/Pay/B0409_CreditCardBill_Inp2Cfm2,2016-08-24 06:34:26.725000,8,32683937
app://com.cathaybk.mmb.ios.app,2016-08-24 06:31:58.110000,1,32683938
app://com.cathaybk.mmb.ios.app/國泰世華銀行,2016-08-24 06:31:59.219000,2,32683938
https://www.cathaybk.com.tw/cathaybk/,2016-08-24 06:31:59.313000,1,32683939
https://www.cathaybk.com.tw/cathaybk/trust_fundinfo01.asp,2016-08-24 06:32:02.476000,1,32683940
https://www.cathaybk.com.tw/cathaybk/trust_fundinfo01.asp,2016-08-24 06:32:45.302000,2,32683940
https://www.cathaybk.com.tw/cathaybk/trust_fundinfo01.asp,2016-08-24 06:35:01.263000,3,32683940
https://www.cathaybk.com.tw/cathaybk/,2016-08-24 06:32:02.664000,1,32683941
https://www.mybank.com.tw/mybank,2016-08-24 06:32:07.686000,2,32683941
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 06:33:04.489000,3,32683941
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 06:33:08.554000,4,32683941
https://www.cathaybk.com.tw/cathaybk/card/card/formosa/index.html?utm_source=Amnet_RTB&utm_medium=banner&utm_term=TA25_54All336x280&utm_campaign=TA25_54All336x280,2016-08-24 06:32:02.679000,1,32683942
https://www.cathaybk.com.tw/cathaybk/exchange/currency-billboard.asp#history,2016-08-24 06:32:04.636000,1,32683943
https://www.mybank.com.tw/mybank/home/MyMobiBank,2016-08-24 06:32:05.488000,1,32683944
https://www.mybank.com.tw/MyBank/Quicklinks/Home/MyMobiBank,2016-08-24 06:32:36.115000,2,32683944
app://com.cathaybk.mymobibank.android.app,2016-08-24 06:32:06.300000,1,32683945
https://www.mybank.com.tw/mybank/home/MyMobiBank,2016-08-24 06:32:06.347000,1,32683946
https://www.mybank.com.tw/MyBank/Quicklinks/Outer/HotNews,2016-08-24 06:32:06.660000,1,32683947
https://www.mybank.com.tw/MyBank/Home/Login,2016-08-24 06:32:08.945000,2,32683947
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 06:32:34.657000,3,32683947
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 06:32:38.331000,4,32683947
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 06:32:46.599000,5,32683947
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 06:33:04.398000,6,32683947
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 06:33:21.612000,7,32683947
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 06:33:32.672000,8,32683947
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 06:34:24.687000,9,32683947
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 06:34:54.148000,10,32683947
https://www.cathaybk.com.tw/cathaybk/,2016-08-24 06:32:09.386000,1,32683948
https://www.cathaybk.com.tw/cathaybk/about_query01.asp,2016-08-24 06:32:35.793000,2,32683948
https://www.cathaybk.com.tw/cathaybk/about_query01a.asp,2016-08-24 06:32:42.188000,3,32683948
https://www.mybank.com.tw/mybank,2016-08-24 06:32:09.420000,1,32683949
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 06:32:46.599000,2,32683949
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 06:32:53.970000,3,32683949
https://www.mybank.com.tw/MyBank/Quicklinks/Home/LogoutBox,2016-08-24 06:33:31.593000,4,32683949
https://www.mybank.com.tw/MyBank/Home/Logout,2016-08-24 06:33:49.190000,5,32683949
app://com.cathaybk.mmb.ios.app,2016-08-24 06:32:11.233000,1,32683950
app://com.cathaybk.mmb.ios.app/國泰世華銀行,2016-08-24 06:32:12.352000,2,32683950
https://www.mybank.com.tw/mybank,2016-08-24 06:32:14.654000,1,32683951
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 06:32:39.378000,2,32683951
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 06:32:49.890000,3,32683951
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout,2016-08-24 06:33:15.503000,4,32683951
app://com.cathaybk.mymobibank.android.app,2016-08-24 06:32:17.236000,1,32683952
https://www.mybank.com.tw/mybank/home/MyMobiBank,2016-08-24 06:32:18.170000,1,32683953
https://www.mybank.com.tw/MyBank/Quicklinks/Home/MyMobiBank,2016-08-24 06:32:44.317000,2,32683953
https://www.mybank.com.tw/MyBank/Quicklinks/Home/MyMobiBank,2016-08-24 06:33:05.690000,3,32683953
https://www.mybank.com.tw/MyBank/MyMobiBank/CQuery/C0103_UnbilledDtlInq,2016-08-24 06:33:46.118000,4,32683953
https://www.mybank.com.tw/MyBank/MyMobiBank/Home/MyMobiBank,2016-08-24 06:33:51.190000,5,32683953
https://www.mybank.com.tw/MyBank/Quicklinks/AcctInq/B0103_TxnDtlInq?FunTxnAcno=0000221506060474,2016-08-24 06:33:56.900000,6,32683953
https://www.mybank.com.tw/MyBank/Quicklinks/Home/MyMobiBank,2016-08-24 06:34:20.896000,7,32683953
app://com.cathaybk.mymobibank.android.app,2016-08-24 06:32:19.364000,1,32683954
app://com.cathaybk.mymobibank.android.app/LastestDetailActivity,2016-08-24 06:32:49.757000,2,32683954
app://com.cathaybk.mymobibank.android.app,2016-08-24 06:32:21.429000,1,32683955
app://com.cathaybk.mmb.ios.app,2016-08-24 06:32:25.890000,1,32683956
app://com.cathaybk.mmb.ios.app/國泰世華銀行,2016-08-24 06:32:27.760000,2,32683956
https://www.mybank.com.tw/mybank,2016-08-24 06:32:28.592000,1,32683957
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Password_Notice_Set,2016-08-24 06:33:05.190000,2,32683957
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Password_Notice_Rst,2016-08-24 06:33:16.201000,3,32683957
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 06:33:24.652000,4,32683957
https://www.mybank.com.tw/mybank/home/MyMobiBank,2016-08-24 06:32:29.760000,1,32683958
https://www.mybank.com.tw/MyBank/MyMobiBank/AcctInq/B0101_DepInq,2016-08-24 06:32:49.964000,2,32683958
https://www.mybank.com.tw/MyBank/MyMobiBank/Home/MyMobiBank,2016-08-24 06:32:56.456000,3,32683958
https://www.mybank.com.tw/MyBank/Quicklinks/Outer/HotNews,2016-08-24 06:32:32.391000,1,32683959
https://www.mybank.com.tw/MyBank/Home/Login,2016-08-24 06:32:35.173000,2,32683959
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 06:33:06.627000,3,32683959
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 06:33:10.618000,4,32683959
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 06:33:19.503000,5,32683959
https://www.mybank.com.tw/mybank,2016-08-24 06:32:40.128000,1,32683960
app://com.cathaybk.mmb.ios.app,2016-08-24 06:32:42.169000,1,32683961
app://com.cathaybk.mmb.ios.app/國泰世華銀行,2016-08-24 06:32:43.373000,2,32683961
app://com.cathaybk.mymobibank.android.app,2016-08-24 06:32:42.231000,1,32683962
app://com.cathaybk.mymobibank.android.app/ExchangeActivity,2016-08-24 06:32:44.473000,2,32683962
app://com.cathaybk.mymobibank.android.app/ExchangeListAllActivity,2016-08-24 06:32:56.363000,3,32683962
https://www.cathaybk.com.tw/cathaybk/card/card/formosa/index.html?utm_source=Amnet_RTB&utm_medium=banner&utm_term=TA25_54All336x280&utm_campaign=TA25_54All336x280,2016-08-24 06:32:44.614000,1,32683963
https://www.mybank.com.tw/MyBank/Home/Login?ReturnUrl=%2fMyBank%2fQuicklinks%2fHome%2fLogout,2016-08-24 06:32:46.318000,1,32683964
https://www.mybank.com.tw/MyBank/Home/Login?ReturnUrl=%2fMyBank%2fQuicklinks%2fHome%2fLogout,2016-08-24 06:35:47.735000,2,32683964
app://com.cathaybk.mymobibank.android.app,2016-08-24 06:32:46.568000,1,32683965
app://com.cathaybk.mymobibank.android.app/NewMyBank,2016-08-24 06:32:48.745000,2,32683965
app://com.cathaybk.mymobibank.android.app,2016-08-24 06:32:47.948000,1,32683966
app://com.cathaybk.mymobibank.android.app/CheckOTPToken,2016-08-24 06:32:50.388000,2,32683966
app://com.cathaybk.mymobibank.android.app/NewMyBank,2016-08-24 06:32:50.575000,3,32683966
app://com.cathaybk.mymobibank.android.app/CheckOTPToken,2016-08-24 06:35:46.363000,4,32683966
app://com.cathaybk.mymobibank.android.app/NewMyBank,2016-08-24 06:35:46.487000,5,32683966
https://www.mybank.com.tw/mybank/home/MyMobiBank,2016-08-24 06:32:49.183000,1,32683967
https://www.mybank.com.tw/MyBank/MyMobiBank/AcctInq/B0101_DepInq,2016-08-24 06:33:26.740000,2,32683967
https://www.mybank.com.tw/MyBank/MyMobiBank/Home/MyMobiBank,2016-08-24 06:33:31.766000,3,32683967
https://www.mybank.com.tw/mybank/Home/MyMobiBank,2016-08-24 06:32:51.410000,1,32683968
https://www.mybank.com.tw/MyBank/Quicklinks/Home/MyMobiBank,2016-08-24 06:33:15.990000,2,32683968
https://www.mybank.com.tw/MyBank/MyMobiBank,2016-08-24 06:35:49.148000,3,32683968
https://www.cathaybk.com.tw/cathaybk/trust_fundinfo02.asp,2016-08-24 06:32:53.638000,1,32683969
https://www.cathaybk.com.tw/Cathaybk/trust_fundinfo01.asp,2016-08-24 06:32:59.199000,2,32683969
https://www.mybank.com.tw/mybank,2016-08-24 06:32:58.683000,1,32683970
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 06:33:32.862000,2,32683970
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout,2016-08-24 06:36:53.265000,3,32683970
https://www.cathaybk.com.tw/cathaybk/mobile/index.asp,2016-08-24 06:32:58.715000,1,32683971
https://www.cathaybk.com.tw/cathaybk/card/card/formosa/index.html?utm_source=yahoo&utm_medium=banner&utm_term=AudienceAD_Mobile300x250&utm_campaign=Mobile300x250,2016-08-24 06:32:59.371000,1,32683972
app://com.cathaybk.mymobibank.android.app,2016-08-24 06:33:00.121000,1,32683973
app://com.cathaybk.mymobibank.android.app,2016-08-24 06:33:04.430000,1,32683974
app://com.cathaybk.mymobibank.android.app/NewMyBank,2016-08-24 06:33:06.924000,2,32683974
app://com.cathaybk.mymobibank.android.app/MyBankTabGroup,2016-08-24 06:33:07.700000,3,32683974
https://www.mybank.com.tw/mybank,2016-08-24 06:33:06.205000,1,32683975
https://www.cathaybk.com.tw/cathaybk/,2016-08-24 06:33:10.211000,2,32683975
https://www.cathaybk.com.tw/cathaybk/exchange/currency-billboard.asp#current,2016-08-24 06:33:17.599000,3,32683975
https://www.mybank.com.tw/mybank/,2016-08-24 06:33:08.514000,1,32683976
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 06:33:42.883000,2,32683976
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 06:33:55.150000,3,32683976
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout,2016-08-24 06:35:03.113000,4,32683976
https://www.cathaybk.com.tw/cathaybk/credit-count-credit.asp,2016-08-24 06:33:09.610000,1,32683977
https://www.cathaybk.com.tw/cathaybk/credit-knowledge.asp,2016-08-24 06:34:06.860000,2,32683977
https://www.cathaybk.com.tw/cathaybk/exchange/currency-billboard.asp#current,2016-08-24 06:33:10.383000,1,32683979
https://www.cathaybk.com.tw/cathaybk/exchange/taifx.asp,2016-08-24 06:33:10.852000,1,32683980
https://www.mybank.com.tw/mybank,2016-08-24 06:33:11.550000,1,32683981
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Password_Notice_Set,2016-08-24 06:33:42.365000,2,32683981
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Password_Notice_Rst,2016-08-24 06:33:46.867000,3,32683981
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 06:33:52.460000,4,32683981
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 06:34:09.920000,5,32683981
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout,2016-08-24 06:35:27.402000,6,32683981
app://com.cathaybk.mymobibank.android.app,2016-08-24 06:33:13.810000,1,32683982
app://com.cathaybk.mymobibank.android.app/NewMyBank,2016-08-24 06:33:15.253000,2,32683982
app://com.cathaybk.mymobibank.android.app/MyBankTabGroup,2016-08-24 06:33:15.362000,3,32683982
https://www.mybank.com.tw/mybank/Home/MyMobiBank,2016-08-24 06:33:16.334000,1,32683983
https://www.mybank.com.tw/MyBank/Quicklinks/Home/MyMobiBank,2016-08-24 06:33:35.972000,2,32683983
https://www.mybank.com.tw/MyBank/MyMobiBank/AcctInq/B0101_DepInq,2016-08-24 06:33:55.400000,3,32683983
app://com.cathaybk.mymobibank.android.app,2016-08-24 06:33:17.412000,1,32683984
app://com.cathaybk.mymobibank.android.app/MessageCenterActivity,2016-08-24 06:33:22.570000,2,32683984
app://com.cathaybk.mymobibank.android.app/MessageCenterDetailActivity,2016-08-24 06:33:31.515000,3,32683984
app://com.cathaybk.mymobibank.android.app/NewMyBank,2016-08-24 06:33:31.593000,4,32683984
https://www.mybank.com.tw/mybank,2016-08-24 06:33:25.136000,1,32683985
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 06:34:07.986000,2,32683985
https://www.mybank.com.tw/MyBank/Quicklinks/Home,2016-08-24 06:34:15.483000,3,32683985
https://www.mybank.com.tw/MyBank/Quicklinks/Home/Logout,2016-08-24 06:35:41.350000,4,32683985
https://www.kokobank.com/KOKO,2016-08-24 06:33:27.427000,1,32683987
https://www.kokobank.com/KOKO/Apply,2016-08-24 06:33:32.956000,2,32683987
https://www.kokobank.com/KOKO/Home/KOKOLoginPage?L=DSA,2016-08-24 06:33:38.959000,3,32683987
https://www.kokobank.com/KOKO/EBank/DigitalAccount,2016-08-24 06:34:13.387000,4,32683987
https://www.kokobank.com/KOKO/,2016-08-24 06:37:24.156000,5,32683987
https://www.kokobank.com/KOKO/Apply,2016-08-24 06:42:06.769000,6,32683987
https://www.kokobank.com/KOKO/Home/KOKOLoginPage?L=DSA,2016-08-24 06:42:09.354000,7,32683987
https://www.kokobank.com/KOKO/EBank/DigitalAccount,2016-08-24 06:42:35.350000,8,32683987
https://www.kokobank.com/KOKO/,2016-08-24 06:46:50.917000,9,32683987
https://www.kokobank.com/KOKO/Apply,2016-08-24 06:50:45.925000,10,32683987
https://www.kokobank.com/KOKO/Apply,2016-08-24 06:50:54.159000,11,32683987
https://www.kokobank.com/KOKO/Home/KOKOLoginPage?L=DSA,2016-08-24 06:50:58.159000,12,32683987
https://www.kokobank.com/KOKO/EBank/DigitalAccount,2016-08-24 06:51:17.710000,13,32683987
https://www.kokobank.com/KOKO/,2016-08-24 06:55:28.676000,14,32683987
app://com.cathaybk.mmb.ios.app,2016-08-24 06:33:27.692000,1,32683988
app://com.cathaybk.mmb.ios.app/國泰世華銀行,2016-08-24 06:33:28.890000,2,32683988
app://com.cathaybk.mymobibank.android.app,2016-08-24 06:33:30.280000,1,32683989
https://www.mybank.com.tw/MyBank/Home/MyMobiBank,2016-08-24 06:33:32.769000,1,32683990
https://www.mybank.com.tw/mybank/Home/MyMobiBank,2016-08-24 06:33:32.862000,1,32683991
https://www.mybank.com.tw/MyBank/MyMobiBank/PNotice/P0206_PushSet_Set,2016-08-24 06:34:03.425000,2,32683991
https://www.mybank.com.tw/MyBank/MyMobiBank/Home/MyMobiBank,2016-08-24 06:34:07.189000,3,32683991
app://com.cathaybk.mymobibank.android.app,2016-08-24 06:33:32.972000,1,32683992
app://com.cathaybk.mymobibank.android.app/ExchangeActivity,2016-08-24 06:33:35.144000,2,32683992
